GPA,STEM,Demographic,Income,Athletics,Scholarship
2.28596240673642,0,White,Upper,1,1
3.6884125339467686,0,Asian,Upper,0,0
3.638625960464018,1,White,Low,0,1
3.9142230778628235,0,Other minority,Upper,1,0
3.969172971182757,1,Black,Middle,1,1
3.8232504522740274,0,Black,Upper,0,1
3.155984279066867,1,Other minority,Middle,1,0
3.3039834930697882,1,Hispanic,Upper,1,0
3.00149162465337,0,Hispanic,Middle,0,0
2.334006956635202,0,Asian,Upper,1,0
3.8105614432176096,0,Asian,Middle,0,1
3.025367300293931,1,Other minority,Middle,1,0
3.7133513032277543,1,Asian,Low,0,1
3.251938360169639,0,White,Middle,1,1
3.5508655370639284,0,Other minority,Low,1,1
3.3008767057208157,0,White,Low,0,1
3.722555569986591,1,Other minority,Low,0,1
1.203848746045294,1,Asian,Low,1,1
2.326437569920844,0,Black,Upper,1,0
3.7709940399528943,0,Black,Low,0,1
3.5023389192139533,0,Asian,Upper,1,1
1.5324008686251216,1,Other minority,Low,1,0
1.8042243700363247,1,Hispanic,Upper,0,0
1.3463720197401994,1,Hispanic,Upper,1,0
1.9065879139163813,1,Hispanic,Upper,1,0
3.572887288133041,1,Hispanic,Low,0,1
3.237468430251703,1,Black,Low,0,1
3.1658404740657957,1,Other minority,Middle,1,0
3.155032324936451,1,Asian,Low,1,1
3.284761124500726,0,White,Low,0,1
3.309070988759324,0,Other minority,Low,1,0
3.7262337081691177,1,Asian,Low,0,1
1.0240322092741503,0,Asian,Middle,0,0
3.231509402577982,0,White,Upper,1,1
3.8042423229942246,1,Asian,Low,1,1
3.2624983082442327,0,White,Middle,0,1
3.0404225800541176,0,Other minority,Low,0,0
1.0073745146063227,0,Asian,Low,0,0
3.3692833869944763,0,White,Middle,1,1
3.12130316337408,0,White,Low,1,1
3.0835421956930307,0,Asian,Middle,1,1
1.6832068439082397,0,Hispanic,Middle,0,0
3.233016317458632,0,Black,Low,0,1
1.7592405389636836,0,Black,Low,1,1
3.0617293623362603,1,Hispanic,Low,1,1
1.0667111883747868,1,Asian,Middle,1,1
1.9212615835972502,1,White,Low,0,1
1.8305026408042306,0,Other minority,Low,0,0
2.09448393993463,0,Asian,Low,1,1
2.0957071763056416,1,Asian,Low,0,1
3.019422008558416,0,Black,Upper,1,1
2.205821242509503,1,Black,Upper,1,1
3.3162010185888953,0,White,Middle,1,1
3.823214686393523,1,White,Middle,1,1
1.7399963465395176,0,Asian,Low,0,0
3.224091385558653,1,Hispanic,Middle,0,0
1.5954070453325588,1,White,Low,1,1
1.0323310636174179,1,Hispanic,Low,1,1
3.120860372993063,0,Hispanic,Middle,0,0
3.0759808758497775,0,Black,Middle,1,1
3.022353834727058,0,Black,Upper,0,0
1.8229919354983344,0,Other minority,Upper,1,0
1.9331199933638574,1,Other minority,Low,0,0
1.029138695385195,0,Other minority,Middle,1,0
1.7037890712099968,0,Hispanic,Upper,1,0
3.1057333639640983,0,Other minority,Middle,0,0
3.6031548285310833,0,Other minority,Upper,0,0
3.100231527826794,0,Hispanic,Low,1,1
1.8035951006372053,1,Other minority,Upper,1,0
3.701716649589439,0,Black,Upper,1,1
3.7360747610460057,1,Hispanic,Low,0,1
1.56897689960743,1,Black,Upper,1,1
3.516076373358604,1,Asian,Low,0,1
3.862650218790284,1,White,Low,1,1
3.2625378588970424,0,Hispanic,Middle,1,0
3.5886423931442817,0,White,Middle,0,1
3.8978933164104275,0,Black,Upper,0,1
2.198613666460213,1,Black,Middle,0,1
1.1243128894572187,1,Hispanic,Middle,0,0
3.7760081795985228,0,Black,Middle,1,1
1.7875410291160096,1,Hispanic,Upper,0,0
3.084055536632557,1,White,Upper,0,1
3.8218911182640336,1,Asian,Low,1,1
1.3503076857804506,1,Asian,Low,1,1
3.8417951780682795,0,Hispanic,Upper,1,0
1.3834061372380664,0,Hispanic,Low,0,0
3.3220890654573307,0,Other minority,Upper,1,0
3.593909017617772,0,White,Middle,0,1
3.8614571822522423,0,Hispanic,Low,0,1
2.0435723667873393,0,Black,Upper,0,0
3.058211154780216,1,Other minority,Middle,1,0
1.6001477101064785,1,Black,Low,1,1
1.5320368980573225,1,Hispanic,Upper,0,0
3.13029386037353,0,Black,Middle,1,1
1.311979285649357,1,White,Low,1,1
3.7042932118350858,0,Other minority,Upper,0,0
3.3106218539143506,0,Hispanic,Low,1,1
3.862055871177682,0,Other minority,Low,1,1
1.4890860903160354,0,White,Low,0,1
2.2123398320613252,0,Other minority,Upper,1,0
2.0243720629466235,1,Black,Upper,1,1
3.095399945677991,0,Black,Upper,1,1
3.088980618084542,1,Other minority,Low,1,1
1.4824374962679028,1,Black,Low,1,1
1.1630220261329172,1,Asian,Upper,0,0
3.246361830642915,1,Black,Low,1,1
3.798857192034699,1,Asian,Middle,1,1
1.1132907016825917,1,Hispanic,Upper,0,0
3.568639133316861,0,Asian,Low,1,1
1.9730432470314254,0,Other minority,Low,0,0
1.9466072994345858,0,Asian,Upper,0,0
3.2001495754633207,0,Asian,Upper,0,0
3.0010061734838858,0,Other minority,Upper,0,0
3.564492708575089,1,Hispanic,Upper,0,0
3.28585535711876,0,Hispanic,Low,0,0
1.7419998680173334,0,Black,Upper,1,0
3.879798107284458,1,Asian,Upper,1,1
3.3174166396273046,0,Hispanic,Middle,1,0
3.0525746566847154,0,Hispanic,Middle,1,0
3.561868765864382,0,Black,Low,0,1
3.166085434679291,0,Other minority,Upper,1,0
2.360589977617763,1,Other minority,Low,1,0
3.2674239568932673,0,White,Upper,0,1
2.2664628965962557,0,White,Upper,1,1
3.1182590516900013,0,White,Middle,0,1
3.6123582713200015,1,Other minority,Low,0,1
3.7685050815157326,0,Hispanic,Middle,0,0
3.8946444494105057,1,Hispanic,Middle,1,1
3.8224242103624033,0,Asian,Upper,0,0
3.325025279873802,0,White,Middle,0,1
3.948928254453272,0,White,Upper,0,1
3.1458980816081543,0,White,Middle,1,1
3.003368149646318,1,Other minority,Middle,1,0
1.7908166640301308,0,Other minority,Upper,1,0
3.132641635265427,0,White,Upper,0,1
3.2842897094348245,0,Other minority,Low,0,0
1.914447998921002,1,White,Low,0,1
1.3284213349583052,0,Asian,Middle,0,0
1.9932976321963216,1,Asian,Low,0,1
3.9844731744108497,1,White,Low,1,1
3.272947614474864,0,White,Middle,0,1
1.4530816809601124,1,Asian,Low,1,1
3.7807345916110418,1,Asian,Low,1,1
2.1565375239656035,0,White,Low,0,1
3.120012507229561,1,Other minority,Low,0,0
3.91690737316591,1,Hispanic,Middle,1,1
1.184887283890531,0,Asian,Low,0,0
3.2380499916788588,1,Other minority,Upper,0,0
1.4594914219174286,0,Black,Upper,1,0
1.4774104560989754,1,Asian,Upper,0,0
1.4393505407657725,0,Black,Middle,0,0
1.9055504539747452,0,White,Upper,0,0
3.3390714805499293,1,Asian,Middle,0,1
1.0134587259329941,0,Hispanic,Middle,1,0
3.392351800662835,0,Hispanic,Upper,0,0
3.8561032077002837,1,Hispanic,Middle,1,1
3.825696366574376,1,Hispanic,Low,0,1
3.844317030136854,1,Other minority,Low,1,1
3.9579513104139172,1,White,Upper,1,1
3.304659036887568,1,Asian,Middle,1,1
3.95096070693969,0,Hispanic,Low,0,1
3.0187289497091916,0,Hispanic,Middle,1,0
3.706422501748457,0,Asian,Low,0,1
1.9418529449350004,1,Other minority,Middle,1,0
1.5575332437387384,1,Hispanic,Middle,1,0
1.8306207719357426,1,Black,Low,0,1
1.7811185854468192,1,Asian,Middle,0,0
3.604276799856766,0,Other minority,Middle,1,0
3.1481595750076865,0,Other minority,Low,0,0
3.6018035124769225,0,White,Low,0,1
1.1657839663531329,1,Hispanic,Upper,1,0
3.3136142544754814,0,White,Middle,0,1
3.0943018421779858,1,Hispanic,Low,0,1
3.150256352547042,1,Asian,Middle,1,1
1.5313550482349547,0,Hispanic,Low,0,0
1.7174577637938104,1,White,Low,1,1
2.330489307337293,1,Hispanic,Middle,0,0
1.7733473733425869,0,White,Low,1,1
1.622492250880914,1,White,Middle,0,1
3.271715343984514,0,Asian,Middle,1,1
3.1067429883518805,1,Black,Middle,0,1
2.14495858217529,1,Asian,Upper,1,0
3.210156101049239,1,Asian,Middle,0,1
3.669481949987757,1,Black,Middle,0,1
3.22986378575166,0,Black,Low,0,1
3.0391714324447707,1,Hispanic,Upper,0,0
1.7286633385501908,0,Black,Low,0,1
3.7213710287848203,1,Hispanic,Middle,1,1
3.3401570973180292,0,Hispanic,Low,0,0
2.333985984284875,1,Other minority,Low,1,0
1.9756812141337234,0,Black,Upper,1,0
3.5376136664134523,0,Black,Upper,0,1
3.8691594463432555,0,Asian,Middle,0,1
2.1983258023498253,1,Black,Upper,1,1
1.4128855533309927,1,Hispanic,Low,0,0
1.2346259844032739,1,Other minority,Low,1,0
3.3060745598064205,0,Black,Low,1,1
3.5612723767130174,1,Other minority,Low,0,1
1.9552865983942511,1,Other minority,Low,0,0
3.76614917796695,1,Hispanic,Middle,1,1
1.047313932354206,1,Black,Middle,0,1
3.501727814887069,0,Other minority,Middle,1,0
3.9174293224213144,0,White,Low,0,1
3.118122549554918,1,Other minority,Low,0,0
1.898016538612295,0,Black,Middle,1,1
3.695522736183928,0,White,Low,1,1
1.64138483553262,0,Asian,Low,0,0
1.304141261773101,0,Other minority,Upper,0,0
1.685402617037596,0,White,Middle,1,1
1.4524288096917761,1,White,Low,1,1
3.512023909592334,0,Other minority,Middle,1,0
3.8006869078851597,1,Other minority,Low,1,1
3.313040201027665,0,Black,Upper,1,1
3.0183742296834235,1,White,Low,1,1
3.033626804479393,0,Black,Low,0,1
3.18853184489521,1,Asian,Low,1,1
3.3169374510161993,0,Black,Low,0,1
3.5914363844886474,1,Asian,Low,0,1
3.823025370819141,1,Asian,Middle,1,1
3.0632979595905803,0,Asian,Upper,0,0
1.011634624670429,0,Hispanic,Low,0,0
3.1184257853274713,1,Other minority,Upper,1,0
3.7871190395277936,1,Asian,Middle,0,1
1.5409727632031422,0,Asian,Upper,0,0
1.8510581058276276,0,Black,Low,1,1
3.9016909605701846,1,Black,Middle,0,1
3.287791646233675,1,Black,Low,0,1
2.3703817890497008,0,Black,Middle,1,1
1.216785352701752,0,White,Low,1,1
3.066381432693908,1,Black,Low,0,1
3.01369004975,0,White,Middle,1,1
1.7124722454623464,0,White,Upper,0,0
3.326643289151536,0,White,Low,0,1
1.589397409269821,0,White,Low,1,1
3.7694294924593854,1,Asian,Low,0,1
3.2434695640204168,1,Hispanic,Low,1,1
3.9617674242456804,0,White,Low,1,1
3.2973374498532912,1,Other minority,Upper,1,0
3.2610142573836858,1,Other minority,Low,0,0
1.6563006623042467,0,Other minority,Low,1,0
3.5710123377715703,0,Hispanic,Low,0,1
3.5604927023834776,1,Other minority,Upper,1,0
3.3404226830800705,1,White,Middle,0,1
3.198696713155667,0,Hispanic,Upper,1,0
3.1227287900973666,0,Hispanic,Low,1,1
3.2103131275319536,1,Asian,Middle,0,1
3.6653725047055845,0,Asian,Upper,1,1
3.1866654799603524,0,Asian,Upper,1,0
2.083465081518148,1,Black,Middle,1,1
3.507796116202895,1,Hispanic,Upper,0,0
2.343660217342777,1,Asian,Middle,1,1
3.139428143542481,1,Other minority,Upper,0,0
1.876260902351637,1,White,Low,1,1
1.6415490388266631,0,Other minority,Upper,0,0
3.2233090386451857,0,Black,Upper,1,1
2.0617452959698976,0,Other minority,Low,1,0
3.0170956903904416,1,Hispanic,Upper,0,0
1.1423185866993624,0,White,Low,0,1
1.3316264895194767,0,Asian,Middle,1,0
3.047818967419912,0,White,Upper,0,1
1.22539448014082,0,Asian,Upper,0,0
3.7283628875161647,0,Black,Low,1,1
3.2966816641884034,0,Hispanic,Middle,1,0
3.7011693935087044,0,Black,Middle,0,1
3.5307864163103173,0,White,Middle,0,1
1.7003794553078517,1,Hispanic,Upper,0,0
1.0109606834634708,1,Hispanic,Upper,0,0
3.133458850849007,0,Asian,Upper,1,0
2.031654025079982,1,Other minority,Low,1,0
3.8112182758631676,1,White,Upper,0,1
3.560898807336606,1,Hispanic,Low,0,1
3.2195129911737426,1,Hispanic,Upper,1,0
3.6759946390084086,0,Hispanic,Middle,1,1
1.5836492487978822,1,Black,Upper,0,0
1.4954488019143222,0,Hispanic,Upper,0,0
3.36328684808579,1,Asian,Low,1,1
3.386458137363178,0,Other minority,Middle,1,0
3.381549831889537,0,Black,Middle,0,1
1.0913768940620945,1,Hispanic,Middle,0,0
2.373018790871159,1,Asian,Low,0,1
3.542670801301294,0,Other minority,Upper,0,0
3.099784790215006,0,Asian,Middle,0,0
3.77538966285213,1,Hispanic,Low,0,1
3.053539285542882,0,White,Low,1,1
3.5156806776545926,1,White,Low,0,1
3.2574692101021023,0,Asian,Upper,0,0
3.19397588115603,0,Other minority,Middle,1,0
3.28803453725664,1,Other minority,Low,1,1
3.75471932380981,0,Hispanic,Low,1,1
3.242282769028764,0,Asian,Low,1,1
2.392850168676375,0,White,Middle,1,1
1.1873343011836588,0,Hispanic,Low,0,0
2.321805543712573,0,Asian,Low,0,0
3.050819003889098,0,Other minority,Upper,1,0
3.137303272925107,0,Hispanic,Low,1,1
3.853625475990318,1,Asian,Upper,0,1
3.03315146266712,0,Black,Upper,0,0
1.9756822447169724,0,Other minority,Low,1,0
1.9594672672382,0,White,Middle,1,1
1.4765550086066241,1,Hispanic,Upper,0,0
1.7040334889007576,1,Asian,Middle,0,0
3.217489436949316,1,Hispanic,Low,0,1
3.9194287177155376,0,Hispanic,Middle,0,0
3.354438393630682,1,White,Upper,1,1
3.2528327776834627,0,Other minority,Middle,0,0
2.281165137641987,0,Black,Middle,0,0
3.348090434498806,1,Asian,Low,1,1
3.046693545205849,1,Black,Low,1,1
3.200295376463284,0,Hispanic,Middle,1,0
3.3609020828098655,1,White,Middle,0,1
3.586714374782206,1,White,Middle,1,1
3.8152317061312937,1,Other minority,Upper,0,0
3.5418112589961277,0,Hispanic,Low,1,1
3.2800102714506196,0,White,Middle,1,1
1.0092997145946894,0,Asian,Middle,0,0
1.9527492093015315,0,Asian,Low,0,0
3.615331850826785,1,White,Low,0,1
2.0725928959335915,0,Asian,Upper,0,0
3.7137584380739863,0,White,Low,1,1
1.6331496921503028,1,Black,Upper,0,0
1.4055569008829982,0,Other minority,Middle,0,0
3.009658455136337,0,Black,Upper,1,1
3.0277595336837555,1,Other minority,Low,1,1
3.158595225493055,0,Asian,Middle,0,0
2.0247729645012438,0,Other minority,Middle,1,0
3.274010871231828,1,Asian,Upper,0,0
2.100211988680572,0,Asian,Middle,1,0
3.771080077718151,1,Black,Upper,0,1
3.2995943133760193,1,Black,Middle,0,1
3.914704537332632,0,Black,Low,0,1
3.861506851783827,1,Other minority,Low,1,1
1.4270292657645793,1,Hispanic,Low,0,0
3.8945291702753,0,Asian,Low,1,1
3.015917369094355,0,Other minority,Low,1,0
3.178415696546445,0,Black,Middle,0,1
3.264742272367424,0,White,Middle,1,1
1.1585975160890727,1,Black,Middle,1,1
3.5654608573849793,1,Other minority,Middle,0,0
2.3642295477767274,0,Asian,Low,1,1
3.118422009284283,1,Hispanic,Middle,0,0
1.8282243264598241,1,Black,Upper,1,1
3.351006755550802,1,Asian,Low,0,1
1.1618214500899136,0,Other minority,Middle,0,0
3.204492765875466,0,White,Middle,0,1
3.585981536355467,1,Hispanic,Upper,1,1
3.8873677222438228,1,Hispanic,Low,0,1
2.2112258536029286,1,Hispanic,Middle,0,0
3.88761241897047,1,Black,Low,1,1
3.9327344149337873,1,Other minority,Upper,0,0
1.0270317287375983,0,Asian,Middle,1,0
1.98466081688517,0,Hispanic,Low,0,0
1.226991674917249,0,Black,Low,1,1
3.3691867586792,1,Other minority,Low,0,0
2.1524943835562946,1,White,Upper,1,1
1.1695057158067805,1,Black,Middle,1,1
3.998355661510582,1,Asian,Middle,1,1
3.8563858370275277,0,Hispanic,Middle,1,1
1.9973834467064269,0,Asian,Low,1,1
3.3217202838626605,0,Other minority,Low,1,0
3.734849436566748,0,Hispanic,Low,1,1
3.7850583138421925,1,Asian,Low,0,1
1.8802657637177718,0,Asian,Low,0,0
1.6592247087070842,0,White,Upper,0,0
3.096974469302811,1,Other minority,Upper,0,0
3.1259129770987135,1,Hispanic,Middle,0,0
2.23489913390985,0,Other minority,Middle,1,0
3.0889872719020577,0,Black,Low,0,1
3.8740227550653223,0,Asian,Low,1,1
3.273406536949336,0,Asian,Middle,1,1
3.7258108304216258,0,Other minority,Upper,1,0
3.8155168730725486,0,Other minority,Upper,0,0
1.866469560012664,0,Asian,Middle,0,0
3.587422299382489,1,Hispanic,Low,0,1
1.0254660282061858,1,White,Upper,0,1
3.509830530272597,0,White,Low,1,1
3.757485777203067,0,Black,Middle,0,1
1.7602809122361627,0,Asian,Upper,0,0
3.221361964979497,1,Other minority,Upper,1,0
3.1821893965919275,0,Black,Upper,1,1
3.8612021254826274,1,Other minority,Low,1,1
1.1498216655683737,1,Asian,Middle,1,1
1.8934740378667414,1,Asian,Middle,0,0
1.7598432053921198,1,Black,Upper,0,0
3.848766314357475,1,Hispanic,Middle,0,1
3.0277314514635445,0,Other minority,Upper,0,0
1.7535062876833993,1,Other minority,Low,0,0
2.2507774561931586,0,White,Upper,0,0
1.324978017393942,1,Other minority,Middle,1,0
3.90105062842673,0,White,Low,1,1
3.0772515770518107,0,Black,Upper,1,1
1.3429328420018471,0,Hispanic,Upper,1,0
1.3664373439977344,1,Other minority,Middle,0,0
3.3960208950583874,0,Asian,Low,0,1
3.773374377429572,0,Asian,Upper,1,1
3.851494486921416,0,Asian,Low,1,1
1.311548329024315,0,White,Upper,0,0
3.8865400225762077,0,Hispanic,Low,1,1
1.6378350237079706,1,White,Low,0,1
1.355375874872622,1,Other minority,Middle,1,0
3.2057265723736044,0,Black,Middle,0,1
3.383779191506758,0,Asian,Middle,0,0
3.3523656314297914,0,Hispanic,Upper,1,0
3.253562799301943,0,White,Middle,1,1
1.8749399576873895,0,Asian,Upper,1,0
3.9562621935273894,1,Other minority,Low,1,1
3.6852656859621513,1,Hispanic,Upper,1,1
3.949872714884564,0,Hispanic,Low,0,1
3.514357447710967,1,Asian,Upper,0,1
3.937482312277408,1,Hispanic,Low,1,1
3.0190855986011838,0,Other minority,Upper,1,0
3.546363834764694,1,Other minority,Middle,0,0
3.322768864884155,0,Hispanic,Low,0,0
1.8736087044037337,0,White,Upper,1,1
3.0015738376695027,0,White,Middle,0,1
3.9249110725417404,1,Hispanic,Upper,0,0
3.635431197864149,1,Asian,Middle,1,1
3.001060269259533,1,Asian,Low,1,1
3.5934507127991497,1,Black,Upper,0,1
1.3768635625585761,0,White,Low,0,1
2.1133596643172115,0,Asian,Middle,0,0
2.06699400854379,1,Hispanic,Low,0,0
3.266609624933439,1,Black,Upper,0,1
3.2707778346401937,1,Other minority,Middle,1,0
3.5364017286513656,1,White,Upper,0,1
3.857123511664364,0,White,Low,0,1
3.209995996295717,0,Asian,Middle,0,0
3.135236294434434,0,Hispanic,Low,0,0
3.265068784368112,0,Black,Low,0,1
2.131309904364476,0,Asian,Upper,0,0
2.248395460338635,0,White,Upper,1,1
3.7008633316098076,1,Hispanic,Low,0,1
1.568778327888217,0,White,Upper,1,1
3.5471060964865497,1,White,Middle,1,1
3.0840454987519723,0,Asian,Low,1,1
3.3965556082707393,0,Hispanic,Low,0,0
3.8378203653450007,0,Black,Upper,1,1
3.055443601246419,0,Asian,Upper,0,0
2.094238311777929,1,Black,Upper,1,1
3.099892956926315,0,White,Low,0,1
3.620978190162821,1,White,Upper,0,1
3.2871885194515444,1,Asian,Upper,1,1
3.2632192890356757,1,Hispanic,Upper,1,0
2.1924134596871294,0,Asian,Middle,1,0
3.2883828126629653,0,Hispanic,Middle,0,0
3.209627779529617,1,Asian,Low,1,1
3.0813730360007408,0,Other minority,Low,0,0
1.5477841256960219,1,Black,Middle,1,1
3.765123208050294,1,Asian,Middle,0,1
2.3474843899315743,1,Hispanic,Low,0,0
2.0822895317617727,1,Black,Low,0,1
3.32477985905937,1,Black,Low,1,1
3.039869417901478,0,Hispanic,Middle,0,0
3.1722444012846545,0,Hispanic,Middle,1,0
1.4857129772764361,0,White,Middle,0,1
3.617349409925858,1,White,Low,0,1
1.197595564196051,0,Asian,Low,0,0
3.135652050766191,0,Hispanic,Upper,1,0
3.202540618711732,1,Hispanic,Middle,1,1
1.1885088626335367,1,Black,Low,1,1
3.920995607134891,0,White,Middle,0,1
3.511733073623324,0,White,Low,0,1
3.803729209238003,1,Asian,Upper,0,1
3.1096664155993623,0,Hispanic,Middle,1,0
3.324753516129374,1,White,Low,0,1
3.2867518560872577,1,Black,Low,0,1
3.6517528403591473,0,Asian,Upper,0,0
1.6238375041258855,1,White,Low,1,1
1.844688702540483,0,Asian,Low,0,0
1.8731384487014606,1,Asian,Middle,1,1
1.7707481450246254,1,Other minority,Low,0,0
2.119098349928003,1,Black,Middle,1,1
2.260710945958774,1,Black,Middle,0,1
3.6602807360142857,1,Other minority,Middle,0,0
3.7834506420930083,1,Hispanic,Low,0,1
3.6940345333100044,1,Other minority,Middle,0,0
3.686893473972873,0,White,Upper,1,1
2.2407497461600236,0,Asian,Low,0,0
3.363350569704942,0,Other minority,Middle,0,0
3.636233419031085,0,Other minority,Upper,0,0
3.15743509474965,0,Black,Low,1,1
3.1752800803074828,1,White,Middle,1,1
3.3600788705760554,1,Asian,Low,0,1
1.2282239899207237,1,Asian,Upper,1,0
1.019597130440102,1,White,Middle,1,1
3.1285316002731873,1,Hispanic,Middle,0,0
2.184889606598495,0,White,Low,0,1
3.599216618963115,1,Black,Low,1,1
3.2437543002857154,0,Asian,Low,1,1
3.0795540257726137,1,Other minority,Upper,0,0
1.592068308398105,1,Other minority,Upper,0,0
2.2804064578584935,1,Asian,Low,0,1
2.1703492572904173,1,White,Upper,1,1
3.581161485947064,1,Asian,Low,1,1
1.6778336841928057,1,Asian,Low,0,1
3.7322283410277213,1,Hispanic,Low,1,1
3.0231157720839463,1,Hispanic,Low,1,1
1.7585985204338008,1,Other minority,Middle,1,0
3.893491614654341,1,Black,Middle,0,1
3.024848798310364,1,White,Middle,0,1
3.7565947704767266,0,Hispanic,Upper,0,0
2.349446809225257,0,White,Middle,1,1
3.0325448683036793,0,Asian,Upper,0,0
3.698052866189964,0,Other minority,Middle,1,0
1.1777176441051145,1,Black,Upper,0,0
3.031672029130375,0,Asian,Low,1,1
1.826339015755975,1,Black,Middle,0,1
3.30616738168111,1,Other minority,Middle,1,0
3.2745930444364344,0,Asian,Upper,1,0
1.8697383081136938,1,White,Upper,1,1
3.864887027406602,0,Hispanic,Low,1,1
3.5292727428774335,0,Other minority,Upper,0,0
1.0151737223206414,1,Asian,Low,0,1
3.814116287330323,1,White,Middle,1,1
